text,source,timestamp,url,label
"This study is a retrospective review of participants who visited Department of Endocrinology, Guang'anmen Hospital and accepted traditional Chinese medicine formula for at least sis months, from January 2015 to December 2020. All the participants should be diagnosed as type 2 diabetes mellitus, obesity and dyslipidemia. Therapeutic effect of traditional Chinese medicine will be evaluated based on the changes of blood glucose, body mass index, blood lipids, and blood pressure.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Brand Perception
"The purpose of this study is to explore the way the antidepressant concentration (amount of medication) in the blood changes due to the physiological changes in the body (i.e., changes in metabolism, hormones and body fluid) during pregnancy and postpartum and the impact of genetic factors on the degree of these changes. Changes in antidepressant concentration are important to monitor, as decreases in antidepressant concentration may lead to less than therapeutic drug levels, which may cause an increase in mood symptoms or recurrence of depressive episodes. Increases in antidepressant concentration have the potential to lead to increased side effects. The study team is hoping to better understand the course of these changes across pregnancy and postpartum and how an individual's genetic makeup impacts these changes with the goal of developing guidelines to optimize antidepressant treatment of pregnant women.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
"Remimazolam is a novel short-acting benzodiazepine drug that acts on the benzodiazepine binding site of gamma-aminobutryic acid (GABA) A receptor, is metabolized by esterase, and has a context-sensitive half-time of about 6-7 minutes. Looking at some previous studies using Remimazolam, the safety and efficacy as a general anesthetic have been sufficiently proven. In particular, compared to intravenous anesthetic agents such as propofol, the action time of anesthetics is relatively longer, but the frequency of hypotension is low. However, most studies have been conducted on patients of American Society Anesthesiologist (ASA) class I-II, and studies on patients with high severity have not yet been sufficiently secured. Therefore, this study aims to compare the efficacy and safety of Remimazolam as an anesthetic with Sevoflurane in terms of hemodynamics in patients with high severity undergoing OPCAB surgery.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
The purpose of this study is to evaluate the effect of the proton pump inhibitor (PPI) esomeprazole on the single-dose PK of orally administered TAK-906.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Regulation/Policy
This study aim to investigate the safety and exploratory efficacy of STUP-001 which is AAV-based spinal cord injury investigational product.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
"A 26 week study to examine the efficacy, safety and pharmacokinetics of CDP870 in Crohn's disease",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
"Gastric cancer with peritoneal carcinomatosis has a poor prognosis, with little treatment options available. The current treatment strategy consists of palliative systemic chemotherapy. However, previous research suggests that systemic chemotherapy is less effective against peritoneal carcinomatosis than against metastases that spread hematogenously. Several studies suggested that in patients with peritoneal carcinomatosis, intraperitoneal chemotherapy (IP) may be superior compared to intravenous chemotherapy. Intraperitoneal chemotherapy could lead to higher concentrations of chemotherapy in the peritoneal cavity for a longer period of time, resulting in an increased cumulative exposure to the peritoneal metastases. A few Asian studies have shown promising results with intraperitoneal chemotherapy in patients with peritoneal carcinomatosis of gastric origin. However, intraperitoneal chemotherapy combined with systemic chemotherapy has not been investigated in Western patients with pe",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Competitor Activity
This application seeks to determine if neurophysiological metrics of memantine (MEM)-enhanced early auditory information processing (EAIP) in schizophrenia (SZ) mediate gains in auditory processing fidelity (APF) and auditory learning.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Regulation/Policy
"The purpose of this study is to test whether ketamine and D-cycloserine can be safely and effectively used for the treatment of depression. The investigators hypothesize that ketamine will serve as a rapid acting and safe antidepressant in patients with bipolar depression, and furthermore, that D-cycloserine will serve as an effective therapy following ketamine treatment.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Marketing/Promotion
"Observational, prospective and multicentre study to evaluate the effectiveness of calcipotriene and betamethasone dipropionate aerosol foam (Cal / BD), prescribed according to clinical practice and following the Product Data Sheet instructions, in the topical treatment of nail psoriasis according to the change in the score of the Nail Psoriasis Severity Index (NAPSI) at 12 weeks of treatment with respect to the initial score.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
"Inflammatory cytokines play a pivotal role in rheumatoid arthritis (RA) and innovative non-pharmacological therapies aimed at limiting cytokine production are highly warranted. Recently, our group showed that healthy volunteers trained in an intervention developed by 'Iceman' Wim Hof were able to voluntarily attenuate the pro-inflammatory response during experimental human endotoxemia (a model of systemic inflammation elicited by administration of lipopolysaccharide \[LPS\] in healthy volunteers). Subjects trained in the intervention exhibited profound increases in plasma adrenaline levels, a rapid increase of an anti-inflammatory cytokine and subsequent attenuation of the pro-inflammatory response. The intervention consists of three elements, namely meditation, exposure to cold and breathing techniques. The meditation element is not likely to be involved. It was a very minor part of the training program and was not practiced during the endotoxemia experiments. Exposure to cold and th",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
This study will test the safety and effectiveness of a range of doses of MK0476 (montelukast) compared to placebo on improved lung function in patients with chronic asthma.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
The purpose of this study is to assess the bleeding safety (the composite endpoint of major and clinically relevant non-major bleeding) of 2 doses of apixaban (2.5 mg BID and 5.0 mg BID) or placebo in combination with standard therapy (aspirin and /or additional antiplatelet therapy) over a 24 week treatment period in selected subjects with recent (≤7 days) acute coronary syndrome.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
"The study is to compare the rate and extent of absorption of a generic formulation with that of a reference for mulation when given as equal labeled dose. The study will be randomized, open-label, single dose, two way crossover design with two-period, two-treatment and two-sequence under fasting condition and at least 7 days washout period between the doses",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
This study is designed to investigate the effectiveness of pregabalin (Lyrica) on nerve pain caused by degenerative neck problems. Pregabalin is a new drug registered for use in nerve pain worldwide,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Marketing/Promotion
The purpose of this study is to evaluate the efficacy of the Asthma improvement of Flutiform K-haler after 12 weeks of treatment in patients with moderate to severe uncontrolled\* asthma following mid-dose ICS/LABA DPI therapy.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
"The investigators would like to propose a phase-2 prospective multicenter trial evaluating the efficacy of rituximab combination with our current chemotherapy strategy for adult Acute Lymphoblastic Leukemia (ALL), in order to prove out whether the addition of rituximab during induction, consolidation, and post-alloHCT status can improve the outcome in terms of relapse-free survival (RFS) when compared with our prior data as a historical control.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
"This is a Phase 1, Single Centre, Double-blind, Randomized, Placebo-controlled Parallel-group Study to Evaluate the Pharmacokinetics, Safety, Tolerability and Immunogenicity of Tezepelumab after Single-Dose Subcutaneous Administration in Healthy Chinese Subjects.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Clinical Trials
PH-HFpEF patients will receive weekly open-label doses of levosimendan and be periodically evaluated for safety and effectiveness in extended use.,ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
"The hysterosalpingogram (HSG) is the gold standard of assessing fallopian tube patency and involves the placement of a transcervical catheter to allow for instillation of radio-opaque dye into the uterine cavity and fallopian tubes which are then imaged with abdominal x-ray. A common side effect of the instillation of dye is the uterine cramping, which is both uncomfortable for the patient as well as can cause iatrogenic proximal occlusion of the fallopian tubes. Proximal tubal obstruction is often not representative of true tubal obstruction but is rather an artifact of the test. Prior studies measuring the perceived pain and cramping during HSG have been conducted which have shown reduced pain scores and decreased uterine cramping when warmed contrast dye is used. The researchers propose that the use of warmed contrast media during HSG will be correlated with decreased pain scores and fewer cases of proximal tubal occlusion in women with otherwise normal uterine anatomy.",ClinicalTrials,2026-01-28T18:40:51.922417,https://clinicaltrials.gov/,Side Effects
This prospective observational study evaluates the effectiveness and safety of intravenous lacosamide as a rescue treatment for acute pain in patients presenting to the emergency department with trigeminal neuralgia,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
"This study will be conducted to evaluate the effect of lemborexant 10 milligrams (mg) (at steady state) on the pharmacokinetics (PK) of a single-dose combined oral contraceptive, Loestrin 1.5/30 (containing 0.030 mg of ethinyl estradiol and 1.5 mg of norethindrone), and to evaluate the effect of fluconazole 200 mg (at steady state) and a single dose of famotidine 40 mg (an H2 blocker) on the PK of a single oral dose of lemborexant 10 mg.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
"Glioblastomas (GBM) are the most frequent brain tumors and one of the most lethal adult cancers despite maximal multimodal therapy. Despite maximal safe resection followed by radiotherapy and temozolomide (TMZ) ± tumor-treating fields, median overall survival for newly diagnosed GBM remains around 18 months and long-term survival is rare, and recurrence is nearly universal. So, the development of new therapeutic strategies is a critical unmet need in GBM. Despite the limited success of anti-PD(L)-1 therapy, immunotherapy remains a promising option in GBM. Current challenge supports to develop combinatorial therapy approaches considering the particular immune tumor microenvironment in GBM. Anticancer vaccines have shown promising signs of efficacy in GBM but critical factors challenge their efficacy. CD4 T help is of major interest for cancer vaccine effectiveness and for immune checkpoint inhibitors success. We previously designed UCPVax a CD4 T helper-targeted cancer vaccine derived",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
The aim of this study is to assess the efficacy and safety of rivaroxaban or aspirin combined with clopidogrel in patients with coronary heart disease and gastrointestinal diseases undergoing PCI.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
"Anterior cruciate ligament (ACL) is a common pathology (37 000 operations in 2006, nearly 43 000 in 2012 in France) justifying more and more operating indications in younger and younger patients. 70-80% of ACL ruptures occur without contact, which makes it a major public health interest because of its frequency and accessibility in terms of prevention. The place of isokinetic assessment is important pre and postoperatively so that it has become systematic.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Brand Perception
"Women with polycystic ovary syndrome (PCOS) can have unwanted facial or male-patterned body hair, irregular menstrual periods, or no menstrual periods excess body weight, and infertility. It also results in elevated androgen levels such as testosterone. In women with PCOS, the majority of excess androgens are produced by the ovaries. However, it is unknown whether the ovaries are fully active during early puberty. The purpose of this study is to determine how the ovaries contribute to the production of male hormones in the body during different stages of puberty, so that it can be better understood why some females have excess androgens.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
"This study will examine the productivity of the hospital workforce utilizing a unique dataset that is stored at the Royal Wolverhampton Trust (RWT). The data is recorded by a Real Time Location System (RTLS) that tracks the second-by-second physical location of patients, staff, and medical equipment. Using this data, the plan is to measure the amount of time that clinical staff spend with patients and with other clinical staff, and then explore how these measures of contact time influence patient health outcomes. The data will also be used to measure the location and movement of patients during their hospital stay, and test the impact of moving patients between wards on their health outcomes. In light of the recent COVID-19 outbreak, impact of COVID19 on patient contact time, patient outcomes and professional working practices will also be examined.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"This study is evaluating the safety, tolerability, and efficacy of methylone in adults with PTSD. The study will be conducted in two parts. * Part A is open-label and will enroll up to 15 participants with PTSD * Part B is randomized (1:1), double-blind, placebo-controlled and will enroll up to 64 participants with PTSD Eligible participants will enter a 4-week Treatment Period where they will receive methylone once weekly for 4 weeks (4 treatment sessions). Following the Treatment Period, participants will enter a 6-week Follow-up Period which includes 3 reflection visits (Week 4, 5, and 6) and a final study visit at Week 10.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"Background: Dexmedetomidine is an alpha 2 adrenergic agonist with sedative, anxiolytic, and analgesic properties. This study was designed to evaluate the inhibitory effects of preoperative 0.5 μg/kg dexmedetomidine on hemodynamic responses caused by endotracheal intubation in elderly patients being treated for hypertension. Methods: Forty elderly (≥ 65 years) treated-hypertensive patients of American Society of Anesthesiologists physical status II undergoing elective noncardiac surgery were randomly and assigned to two groups. Group C received normal saline and group D received 0.5 μg/kg dexmedetomidine intravenously over 10 min just before endotracheal intubation. Systolic blood pressure (SBP), diastolic blood pressure (DBP), mean arterial pressure (MAP) and heart rate (HR) were recorded preoperatively at ward, immediately after study drug administration, and at 1, 3, and 5 minutes after endotracheal intubation.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
Targeted immune therapy with gemtuzumab ozogamicin (Mylotarg) in combination with chemotherapy followed by allogeneic stem cell transplantation will be given to patients with high risk acute myelogenous leukemia (AML) or myelodysplastic syndrome (MDS).,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
"It is only between peak viremia and viral setpoint in natural acute HIV-1 infection that the immune response overwhelms viral replication resulting in a plasma viral load decline. The aim will be to characterize these immune responses, how they develop and their progeny. This will require the need to identify HIV-1 infected individuals before peak viremia and follow them to post viral setpoint. This protocol describes a pilot study to evaluate the feasibility of identifying, enrolling and following acute and early HIV-1 infected individuals from voluntary counselling and testing centres in Masaka, Bukomansimbi, Kalungu, Lwengo, Sembababule and Lyantonde districts.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
"This is an open-label single arm clinical trial, Plan to enroll approximately a total of 43 evaluable subjects. According to the estimated missing rate 15%, the sample size in this study is 51. Inclusion criteria: To be eligible for inclusion, each patient must fulfill all of the following criteria: 1. Males with 40-85 years of age and life expectancy more than 3 months 2. Pathology-proved prostate cancer patients and classified as clinical stage III or IV (including lymph node or bone metastasis) 3. Willing to sign the informed consent Exclusion criteria: Patient who has any of the following criteria will be excluded from the trial: 1. Unable to tolerate the PET/CT scan, such as those with claustrophobia, unable to lie still, consciousness unclear, vital sign unstable. 2. With renal impairment (glomerular filtration rate lower than 30 ml/min/1.73 m2), and allergy to medium contrast. 3. Significant abnormal lab data (AST or ALT more than three times of normal value), and high ris",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"All participants in this study are healthy volunteers. Throughout the study, healthy volunteers will have physical exams, electrocardiograms and clinical laboratory tests. The study staff will keep track of symptoms, diet, and what medications they are taking. Each participant will get all three treatments (A, B and C). Only the order in which they receive them will be different. There are six groups based on the order: ABC, ACB, BAC, BCA, CAB, or CBA. Participants have an equal chance of being assigned to any of these groups. For each treatment period, participants will: * fast overnight * receive the assigned treatment with or without food * have a small tube of blood drawn prior to treatment * after dosing, additional blood samples will be drawn at 0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 6, 8, 10, 12, 14, 22, 24, 28, 32, 36, 48, 54, 60, 72, 84, 96, 108, 120, 132, and 144 hours * have a break from treatment for 6 days between each treatment period All participants must reside i",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"Paroxysmal atrial fibrillation (AF) induce, in the affected patient, a prominent negative effect on health-related quality of life (HR-QoL) and physical fitness. The health care utilisation is high and the patient does never know when the next attack of atrial fibrillation occurs. Therefore, is physical exertion often avoided due to fear of new attacks. Further, are shortness of breath and fatigue often present despite of prescribed modern drugs. Paroxysmal AF per se enhance markedly the risk to develop stroke and heart failure, which both are syndromes that cause further negative effect on the patient´s HR-QoL and physical fitness. Altogether, cause the symptoms in paroxysmal AF a vicious spiral where both VO2max and muscle function deteriorate. The problems with shortness of breath might be due to dysfunction in respiratory muscles. Physiotherapy led exercise within cardiac rehabilitation (PT-X) in combination with inspiratory muscle training (IMT) has shown positive effects in patie",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
The objective of the Symbiot III Clinical Trial was to evaluate the safety and effectiveness of the Symbiot Covered Stent System in the treatment of symptomatic ischemic saphenous vein bypass graft disease.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
The sequential combination of myeloablative therapy and autologous stem cell transplantation (APBSCT) followed by a reduced intensity allogeneic stem cell transplant (Allo SCT) and post SCT adoptive cellular immunotherapy will be well tolerated in patients with refractory or recurrent non-Hodgkin's lymphoma (NHL) and Hodgkin's disease (HD).,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
"This study is a Phase I, open-label, non-randomized, 2-period, fixed-sequence study in healthy volunteers who are either smokers or non-smokers, performed at a single Clinical Unit.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
The purpose of this study is to evaluate the effectiveness of digital health management for intervention on Chinese population with head and neck vascular stenosis.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
"Auditory neuropathy/ dys-synchrony/ peri-synaptic audiopathy (AN) are terms used to describe a specific hearing disorder with a disturbed auditory neural response in presence of normal cochlear function. Initially reported as early as the 1970s by ( Hinchcliffe et al) after observation of the patients with normal hearing thresholds, who had difficulty to detect the sounds especially in presence of background noise . Auditory Neuropathy is characterized by five integral features that distinguish it from other types of hearing loss. These are: Variable audiometric results anywhere from normal hearing to Sensorineural hearing loss of any degree up to profound hearing loss showing unusual audiometric pattern , Preserved outer hair cells (OHCs) responses such as otoacoustic emissions (OAEs) and/or cochlear microphonics (CM) , Altered neural processing such abnormal auditory brainstem responses (ABRs) with a reduced or absent wave V , Poor speech perception with poor speech recognition score",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Brand Perception
"sigma-1 receptor (S1R) agonistic property have been tested in clinical trials for the treatment of schizophrenia. In addition, previous studies found that some NMDA receptor (NMDAR)-enhancing agents were able to improve clinical symptoms of patients with chronic schizophrenia. Whether combined treatment of an S1R agonist and an NMDA-enhancing agent can be better than an S1R agonist alone deserves study.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
This pilot study will randomize 40 female patients with acute uncomplicated pyelonephritis to receive standard duration of therapy versus patient-directed antimicrobial duration (PDAD). The primary objectives of this pilot trial are to determine the feasibility and safety of conducting a full-scale multi-center randomized controlled trial.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"1. To develop brief informational videos, Vidscrips, that can be sent to women following their mammogram to provide personalized information that integrates breast density with overall breast cancer risk, and provides information about additional care recommendations and talking tips for conversations with the health care providers. 2. To test the effectiveness of this tool in a trial of 300 women undergoing mammography. The investigators hypothesize that individuals in the intervention arm (vs. those in the standard care arm who receive a letter with the language required by the legislation) will have more accurate knowledge of their overall risk of breast cancer, their Mammographic Breast Density (MBD) result, more appropriate observed and intended use of additional screening \[i.e., use of screening Magnetic Resonance Imaging (MRI) will be reserved only for women at high risk of breast cancer\], better satisfaction with their episode of breast cancer screening, less decisional confl",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
This study will obtain data from urine in subjects administered flortaucipir in an Avid-sponsored study to augment the calculation of radiation dosimetry estimates.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
"This study will evaluate the pharmacokinetics, safety, and tolerability of the anti-tuberculosis (TB) drug delamanid (DLM) in combination with an optimized multidrug background regimen (OBR) for multidrug-resistant tuberculosis (MDR-TB) in HIV-infected and HIV-uninfected children with MDR-TB.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
"An accumulation of research evidence has pointed to parent-implemented communication intervention as effective in reducing the severity of social communication deficits in autistic preschoolers. Despite even high-quality evidence, real-world translation to clinical practice remains challenging, especially for children from lower-income families, for two reasons. First, the intervention outcome is highly variable despite study-level efficacy data, most likely due to unique child and parent factors that make intervention response uneven across individual children. Second, the cost of intervention with the largest effect sizes remains high due to its one-on-one format. With the overarching goal to reduce cost and to increase intervention effectiveness at the individual-child level, this project will conduct a randomized controlled trial (RCT) to compare the effectiveness of two options for intervention to address two specific objectives. The investigators will first ascertain whether pare",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
The purpose of this study is to evaluate ORM-12741 concentrations in blood at steady state.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Regulation/Policy
The purpose of this study is to determine whether patients in the emergency department with migraine headache who are administered an intravenous fluid bolus will report greater improvement in pain scores than control patients.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Side Effects
The main aim of the present study is to investigate whether orally (lingual spray) administered oxytocin influences human social attention and behaviors via oxytocin receptors and whether its effects are dose- and task-dependent.,ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Marketing/Promotion
"Blood sample is prospectively taken from consecutive patients underwent coronary angiogram in our center, after getting informed consent from the patients. Serum level of advanced glycation end products (AGEs) was measured and the clinical features of patients (including angiographic results) were entered into our database. Clinical follow-up was performed for all patients, and the relationship between AGEs and paitents' outcome were analyzed. Further intervention will be adjusted according to the results,including clinical and basic research in lab.",ClinicalTrials,2026-01-28T18:40:51.923426,https://clinicaltrials.gov/,Clinical Trials
"A double-blind,placebo controlled,randomized Phase 2 study to evaluate the safety and tolerability of once-daily, oral administration of 200 or 300 mg HSK39297 tablets versus placebo in Patients With Lupus Nephritis",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"Niacinamide is a chemical derivative of niacin, also known as vitamin B3. Through its complex role in the energetic metabolism, it has been evaluated and proven useful in several neurodegenerative disorders, such as Alzheimer's disease. Its effect in glaucoma, an optic nerve disorder related to a high intraocular pressure, is not well defined, and requires more research. The investigators aim to assess the physiological effects of niacinamide on specific markers (e.g., visual field parameters, retinal nerve fibre layer thickness, electrophysiological markers such as the latency of the P2 wave on Flash visually evoked potentials) and on the quality of life in primary glaucoma patients.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Brand Perception
The Objective of this study is to study the safety of FCM in patients with anemia caused by Heavy Uterine Bleeding and the Post Partum state.,ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Side Effects
"A multicentre, prospective randomized, active-controlled feasibility trial of volatile-based anaesthesia vs. propofol-based total intravenous anaesthesia to investigate the impact of anaesthesia on long-term (i.e. 5-years) patient cancer outcomes in patients undergoing elective major cancer surgery.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"Hereditary Hemorrhagic Telangiectasia (HHT) is a rare (\~ 1/6000) but ubiquitous genetic disease. It is associated with abnormal angiogenesis and autosomal dominant inheritance, leading to telangiectasias and arteriovenous fistulae. More than 95% of patients are concerned by epistaxis (nosebleeds). These events are spontaneous, repeated, irregular, both diurnal and nocturnal, a source of anemia, disabling and very socially embarrassing. Anti-angiogenic treatments, including bevacizumab, are a new therapeutic option in HHT. The aim of this study is to evaluate 3 months after the end of the treatment the efficacy on the duration of the nosebleeds with 3 different doses (25, 50 and 75 mg) of bevacizumab administered as a nasal spray in a repeated manner (3 administrations) in patients with Hereditary Hemorrhagic Telangiectasia complicated by nosebleeds. This randomized, double-blind, placebo-controlled, seamless phase II/III study is to be carried out on 4 groups of 20 patients for fir",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"This trial will enroll approximately 6,000 patients with recent embolic stroke of unknown source (ESUS). Patients will be randomized to dabigatran or acetylsalicyclic acid (ASA) (1:1 ratio) and have visits every three months. The study doctor may prescribe blinded concomitant ASA for pts with coronary artery disease but this is not mandatory. All Adverse Events (AEs), Serious Adverse Events (SAEs), outcome events will be recorded. The trial will conclude when the required number of stroke events are positively adjudicated which is estimated to take 3 years (including 2.5 years of enrollment).",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"The purpose of this study is to assess the safety, tolerability and effects on behaviour of Syntocinon given intranasally (by a spray into the nostrils) compared to placebo (an inactive saline substance that contains no medication) in participants with frontotemporal dementia/Pick's disease. This study will take place in approximately 15 centres across Canada and the United States. Approximately 112 patients in total will be enrolled in this study. In the first phase we will examine which of three different dosing schedules of oxytocin may be more effective. In the second phase of the study, patients entering the study will be randomized to the oxytocin dosing schedule that appeared most effective in the first phase.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"Oral Mucositis (OM) is a painful inflammation and ulceration of the oral mucosa, often resulting from cancer treatments like chemotherapy and radiation therapy, particularly in head and neck cancer patients. This condition is highly prevalent, affecting up to 40% of patients undergoing conventional chemotherapy, 80% of those receiving high-dose chemotherapy before hematopoietic stem cell transplantation, and nearly all patients undergoing radiation therapy for head and neck cancers. OM develops in four phases: inflammatory/vascular, epithelial, ulcerative/bacteriological, and wound healing. The initial phase involves damage to DNA and basal epithelial cells due to free radicals and reactive oxygen species (ROS) produced by treatments. This damage leads to a cascade of inflammatory reactions, resulting in visible lesions and bacterial colonization in the subsequent stages. Glutamine, an amino acid abundant in human blood, plays a crucial role in cellular repair, immune function, and m",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"This was an open-label, Phase 1/2, dose escalation and signal finding study of derazantinib administered to patients with advanced solid tumors (Part 1; Dose Escalation/Food-effect Cohorts) or with advanced solid tumors with FGFR genetic aberrations, including iCCA with FGFR2 gene fusion (Part 2; Expanded Cohort, signal finding).",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"This study is conducted in patients with advanced metastatic gastric cancer including gastroesophageal junction cancer. This study includes two arms: A and B. Arm A (patients with HER2 negative and PD-L1 CPS≥5 ) will receive HLX07 combination therapy with HLX10 and chemotherapy (oxaliplatin+capecitabine) as first-line treatment. Arm B will receive HLX07 monotherapy as third-line or above treatment. All of eligible patients will receive study drug treatment until loss of clinical benefit, unacceptable toxicity, death, withdrawal of informed consent (whichever occurs first, HLX10 treatment up to 2 years).",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Side Effects
"The study will test a Community-based Simplified HCV Testing and Treatment Algorithm (CBSA), implemented at community harm reduction fixed or mobile sites. All potential participants with positive anti-HCV test will undergo diagnostic procedures including HCV-RNA testing. Those eligible for CBSA will be prescribed a fixed dose combination tablet: sofosbuvir/daclatasvir. Sustained virologic response (SVR) will be assessed 12 weeks after treatment completion. All those who achieve SVR will be tested for HCV\_RNA at six and 12 months after SVR12.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Side Effects
"The primary endpoint of this phase II trial is the objective response rate of the stage I (low-dose) regimen. The secondary endpoints include treatment-related toxicity, the change in quality of life, progression free survival and overall survival.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
The purpose of this research is to assess the impact of cannabis on the analgesic and abuse-related effects between men and women,ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Clinical Trials
"The main purpose of this study is to evaluate the effect on mental state (known as ""neurocognitive function"") with use of Praluent.",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Regulation/Policy
"Introduction: Patients undergoing noncardiac surgery are at increased risk of cardiovascular complications. The development of methods that can accurately predict the occurrence of these events is of critical importance and large studies have been published with this purpose. Based on these studies, several algorithms have been proposed to predict of cardiovascular events postoperatively. However, quantification of this risk is often difficult to measure, especially in those patients with subclinical disease, not always detected in routine evaluation. The ankle brachial index (ABI) has proved a valuable tool in the quantification of cardiovascular risk, and perhaps the most promising when compared with other methods. It is easy, cheap, fast and feasible in office care, with a great acceptance between patients and small intra and inter observer variability. Despite strong evidence of the utility of ABI as a tool in assessing cardiovascular risk, there are no data about the use of ABI in",ClinicalTrials,2026-01-28T18:40:51.924531,https://clinicaltrials.gov/,Side Effects
